mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,var1,var2,var3,var4,var5,var6,var7,var8,std1,std2,std3,std4,std5,std6,std7,std8,max1,max2,max3,max4,max5,max6,max7,max8,target
1.954883468180154e-05,3.0160804854486077e-05,4.310425069436068e-05,0.00011002357807028176,4.775381596425545e-05,2.2048904117860002e-05,1.445550960028964e-05,1.7426011351285924e-05,1.3433581584711338e-10,3.125973735247918e-10,7.115641623690418e-10,3.2044516389920567e-09,6.876098955394516e-10,1.4984285096551334e-10,7.82202082478634e-11,8.99720252015147e-11,1.1590332861791045e-05,1.7680423454340447e-05,2.6675160025181513e-05,5.660787612154387e-05,2.6222316746226897e-05,1.224103145022973e-05,8.84421891677628e-06,9.485358464576586e-06,4.0186813186813084e-05,6.011538461538484e-05,8.920879120879124e-05,0.00020040659340659467,9.013186813186805e-05,4.198351648351651e-05,2.971978021977964e-05,3.220879120879076e-05,1
2.0823045544191537e-05,3.4857300387400306e-05,4.521641426858146e-05,5.6269769453255654e-05,2.7432330618194627e-05,2.0953629836352226e-05,1.7044052911764398e-05,1.6977401839716884e-05,1.3709449735917471e-10,4.076853078566431e-10,5.879504226700808e-10,9.409898251112877e-10,2.3696157571718163e-10,1.351945739329163e-10,1.0999837368636807e-10,9.475196187790109e-11,1.1708735941986851e-05,2.0191218582756296e-05,2.4247689017101834e-05,3.067555745396142e-05,1.5393556305064195e-05,1.1627320152679907e-05,1.0488010949954622e-05,9.73406194134294e-06,4.040452111838211e-05,6.553242117787064e-05,8.25580011897684e-05,0.00010697204045211237,5.473527662105916e-05,3.949434860202279e-05,3.619274241522921e-05,3.305175490779314e-05,1
2.2650169437062415e-05,3.209162553015684e-05,4.257947229413051e-05,6.512548343254775e-05,2.0843549833513856e-05,1.8515597718542594e-05,1.576823354280016e-05,1.791708404307816e-05,1.8913769298747753e-10,4.534949683149106e-10,7.288098347499498e-10,1.5180861529861355e-09,1.688734383886889e-10,1.3191798776954598e-10,7.20631069351728e-11,1.2248319341885826e-10,1.3752734018640713e-05,2.129542129930541e-05,2.6996478191607694e-05,3.896262507822254e-05,1.2995131334030023e-05,1.1485555614316008e-05,8.488999171585116e-06,1.1067212540602003e-05,4.551856594110177e-05,6.837387964148546e-05,8.907810499359901e-05,0.00013463508322663367,4.651728553137e-05,3.827784891165188e-05,3.053777208706749e-05,3.6683738796414854e-05,1
1.5441640762698136e-05,2.0505629226085435e-05,3.2213237622175766e-05,6.27782470757887e-05,0.0001902770914917505,2.444024483255875e-05,1.5311961544624182e-05,1.5348401858676353e-05,6.939453336388587e-11,1.3132867466474377e-10,3.388927598097591e-10,1.368889420212738e-09,9.602898244514519e-09,1.9525711625568426e-10,8.612036504094595e-11,8.603246172654749e-11,8.33033813022532e-06,1.1459872366860974e-05,1.8409040165357866e-05,3.6998505648373664e-05,9.799437863732041e-05,1.3973443249810845e-05,9.280105874447013e-06,9.275368549364899e-06,3.0273417721518728e-05,4.0693670886075614e-05,6.5589873417721e-05,0.00012065316455696111,0.00034716455696203016,4.765063291139201e-05,3.180759493670862e-05,3.179240506329088e-05,1
1.6719405072901447e-05,1.884259898015934e-05,3.711124873715523e-05,9.493636216904547e-05,0.0001609976387037381,2.3142551754234196e-05,1.73090572151054e-05,1.5583034534705322e-05,8.180026433559297e-11,1.2881483595007527e-10,4.858536536535374e-10,3.2785372091409182e-09,8.812845764629798e-09,2.089009604777563e-10,1.019335625515338e-10,1.0129312641907661e-10,9.044349856987675e-06,1.1349662371633585e-05,2.204208823259578e-05,5.725851211078505e-05,9.387675838369046e-05,1.4453406535407364e-05,1.0096215258775627e-05,1.0064448639596538e-05,3.1599022004890816e-05,3.978484107579532e-05,7.436185819071043e-05,0.00019791198044009903,0.0003103716381418087,5.064058679706679e-05,3.575061124694443e-05,3.306601466992765e-05,1
1.2793056790347892e-05,2.1698055927076936e-05,2.7477552407678463e-05,6.668532055850422e-05,4.36072248836449e-05,1.685997946466342e-05,1.5654062682639447e-05,1.599334348454209e-05,6.397095684841085e-11,1.5042949484706445e-10,2.493015635628937e-10,1.2982978345002517e-09,5.691267043037916e-10,1.0077925859605165e-10,8.13451091365366e-11,7.406300380694604e-11,7.998184597045185e-06,1.2264970234251058e-05,1.578928635381896e-05,3.603190023437914e-05,2.3856376596285355e-05,1.003888731862509e-05,9.019152351331948e-06,8.605986509805023e-06,2.7431566686080262e-05,4.1234711706465455e-05,5.442632498544029e-05,0.00011841001747233532,7.92894583576006e-05,3.541642399534087e-05,3.099592312172372e-05,3.0681421083284655e-05,1
1.484172194161689e-05,2.069362011902122e-05,5.2996426070986054e-05,9.431981976350449e-05,3.2981821209214645e-05,1.8227413041402774e-05,1.7200711148794564e-05,1.6156611285637e-05,8.753498206723148e-11,1.4904651904286368e-10,8.688355854223702e-10,2.9862918274536383e-09,2.9642137830737184e-10,1.087458730167029e-10,1.0845610253163366e-10,9.911626115948196e-11,9.356013150227584e-06,1.2208460961270413e-05,2.9476017122779157e-05,5.464697454986541e-05,1.7216892237200412e-05,1.0428128931726099e-05,1.0414225968915484e-05,9.95571499991246e-06,3.21588486140725e-05,4.105010660980897e-05,0.00010298507462686783,0.0001968869936034134,6.334221748400992e-05,3.625266524520303e-05,3.4765458422175034e-05,3.382196162046936e-05,1
1.6172950611207437e-05,1.9485977849506947e-05,1.7256772880892805e-05,1.7925301871012025e-05,1.7934544950722526e-05,1.7265531980043657e-05,1.517564698394718e-05,1.591848122471766e-05,9.832176626917976e-11,1.1032468545252086e-10,1.0134817688347197e-10,9.758874548170027e-11,9.116637328592381e-11,8.408213809084732e-11,8.249781032563539e-11,7.32707525883073e-11,9.915733269364388e-06,1.0503555848022176e-05,1.0067183165288689e-05,9.878701609103307e-06,9.548108361655926e-06,9.169631295251043e-06,9.08283052388601e-06,8.559833677607719e-06,3.253093363329653e-05,3.6766029246345166e-05,3.609111361079918e-05,3.5314960629922045e-05,3.4386951631046716e-05,3.356017997750344e-05,3.1569178852644096e-05,3.173790776153036e-05,1
1.5103712540169336e-05,1.9620165082943618e-05,2.404676542081438e-05,3.6028397446608205e-05,2.450915473770703e-05,1.6799172355216124e-05,1.5235121511039766e-05,1.5886678467693455e-05,8.567814048500671e-11,1.2357395245940794e-10,1.64719950332364e-10,2.2522141738613624e-10,1.4564825046889185e-10,8.188007844193361e-11,7.177461214990634e-11,7.621321313505935e-11,9.256248726401355e-06,1.1116382165948054e-05,1.2834327030754827e-05,1.5007378764665608e-05,1.206848169691995e-05,9.048761155093752e-06,8.471989857755162e-06,8.730017934406513e-06,3.1586128482091535e-05,3.7350767481522995e-05,4.5605457646388926e-05,5.930073905628135e-05,4.361000568504761e-05,3.2404775440590574e-05,2.9880613985218186e-05,3.12450255827167e-05,1
1.6798686309377433e-05,1.7007510590004106e-05,2.0920270159560734e-05,1.7658199482427043e-05,2.229470572077078e-05,1.6577886529129083e-05,1.6882623236806393e-05,1.6750675880813645e-05,9.280559794315173e-11,8.612356617356607e-11,1.5057961173220443e-10,1.248018543144178e-10,1.4054194723447516e-10,8.688827272820428e-11,8.481825132798252e-11,1.0698977622190194e-10,9.633566211074264e-06,9.28027834569449e-06,1.227108844936766e-05,1.1171475028590352e-05,1.1855038896371246e-05,9.321387918556136e-06,9.209682477044609e-06,1.034358623601611e-05,3.385931558935314e-05,3.2680608365018476e-05,4.197718631178647e-05,3.612167300380175e-05,3.889733840304131e-05,3.2300380228136403e-05,3.260456273764202e-05,3.374524714828855e-05,1
1.7423788229717644e-05,2.063461425119358e-05,3.376863598800677e-05,5.5645517769788104e-05,2.6243825623958302e-05,1.842399012350645e-05,1.552723434351299e-05,1.5177246444600416e-05,9.308210352728567e-11,1.2773963283497463e-10,3.1035071917905304e-10,8.663993772561843e-10,1.8946432945532722e-10,1.097392809468265e-10,8.713852527872266e-11,7.770022589005724e-11,9.647906691468656e-06,1.1302195929772879e-05,1.7616773801665646e-05,2.9434662852769086e-05,1.3764604224434759e-05,1.0475651814890876e-05,9.334801833928916e-06,8.814773161576947e-06,3.372900335946266e-05,3.8902575587905735e-05,5.958006718924878e-05,0.00010316909294512733,5.097984322508318e-05,3.670212765957437e-05,3.068868980963088e-05,2.9412094064950015e-05,1
1.6422614340988565e-05,2.363020344362795e-05,4.295913967449426e-05,7.947134836247548e-05,0.00012401143230715895,2.225224493501172e-05,1.6938021717960176e-05,1.654069987347046e-05,8.89311432990918e-11,1.7640373869370588e-10,5.485665541337232e-10,2.161449826990928e-09,5.801887795394102e-09,1.6861048581418994e-10,9.889032044412831e-11,7.834968998155838e-11,9.430331028075939e-06,1.3281706919432678e-05,2.3421497691943682e-05,4.649139519299166e-05,7.617012403425704e-05,1.2985010042899079e-05,9.94436123861801e-06,8.851536023852492e-06,3.3369397217930665e-05,4.586553323029613e-05,8.25965996908846e-05,0.000161599690880996,0.0002532457496136071,4.6986089644515397e-05,3.37789799072662e-05,3.269706336939918e-05,1
1.6791377968142013e-05,2.7324069325843204e-05,5.661453726473597e-05,9.22459065786928e-05,0.00010425508583065209,2.072776685235926e-05,1.6702929111215743e-05,1.87509609823355e-05,9.48844859974072e-11,2.444476451259341e-10,1.047237390325256e-09,2.6439199744273277e-09,4.392678240185909e-09,1.4940677586943554e-10,9.194805547520023e-11,1.1388495616297193e-10,9.740866799079392e-06,1.5634821557214335e-05,3.2361047423179245e-05,5.1419062364334566e-05,6.62772829873548e-05,1.2223206447959371e-05,9.588954868764386e-06,1.0671689470883789e-05,3.4388681260011e-05,5.533902829685127e-05,0.00010893219434063009,0.00017943940202883244,0.00022265349706353547,4.3966898024560346e-05,3.392418579818498e-05,3.861719167111612e-05,1
1.6508333182435396e-05,2.8403320959710085e-05,6.030678497057508e-05,8.822629787234e-05,0.00010499392666364888,2.3581743775463897e-05,1.436611860570396e-05,1.6850341330919e-05,8.907082660152059e-11,2.45178316598309e-10,1.1218727873377723e-09,2.6047365362208274e-09,3.775460488951879e-09,2.1889358097595864e-10,6.934216170605399e-11,8.813146230226909e-11,9.437734187903398e-06,1.565817092122541e-05,3.3494369487090997e-05,5.103661956106446e-05,6.144477592889308e-05,1.4795052584426952e-05,8.327194107624368e-06,9.387835868945999e-06,3.1978723404254974e-05,5.467659574467997e-05,0.0001172297872340437,0.00017188085106382812,0.00020886382978723398,4.87914893617014e-05,2.910638297872335e-05,3.1965957446808444e-05,1
1.977094063031882e-05,2.72588934452555e-05,5.5792483591519765e-05,7.468589480096854e-05,0.00011334400940941366,2.6803378091747876e-05,1.6508092399089196e-05,1.5184975444873557e-05,1.1215356073800393e-10,2.330713984173435e-10,1.0677241531988867e-09,1.865246667175893e-09,4.70021051425e-09,2.2182173348633497e-10,8.163617456073968e-11,7.432919932117297e-11,1.0590257822074207e-05,1.526667607625653e-05,3.267604861666855e-05,4.318850156205808e-05,6.855808131978316e-05,1.4893680991827876e-05,9.03527390623769e-06,8.621438355702195e-06,3.8275369223440134e-05,5.401143401619902e-05,0.0001091948546927124,0.00014855645545497866,0.00023323963792282252,5.3968556455456104e-05,3.198666031443529e-05,3.065745593139557e-05,1
1.4214904714756665e-05,2.0786711442735284e-05,6.563467355319902e-05,3.870740574399393e-05,1.6275182285552896e-05,1.8046703549081755e-05,1.5556604640243328e-05,1.690334867832334e-05,7.290100478786146e-11,1.5490012548690324e-10,1.17199155792692e-09,4.5798869007633527e-10,9.645758871062355e-11,1.0205722164555205e-10,7.779543552111788e-11,1.0217969406090062e-10,8.53820852332979e-06,1.2445887894678437e-05,3.423436223923151e-05,2.140067031838805e-05,9.821282437167945e-06,1.0102337434750042e-05,8.820172080017367e-06,1.0108397205338769e-05,2.8849840255590903e-05,4.0479233226837206e-05,0.00012666134185303581,8.020766773163008e-05,3.380191693290725e-05,3.50638977635781e-05,3.1357827476038175e-05,3.5159744408945456e-05,1
1.673986885450587e-05,3.111929551557312e-05,5.48962810304341e-05,5.354513964762843e-05,2.6496425687459456e-05,2.4589656433674078e-05,1.7569803199299714e-05,1.7768253083827505e-05,1.0149094308093463e-10,3.967367418901663e-10,1.0980608637993077e-09,9.000720346001319e-10,2.6936647792795367e-10,2.5236446056687024e-10,9.977745296965259e-11,9.416873206715724e-11,1.0074271342431404e-05,1.991825147672773e-05,3.3137001430414724e-05,3.0001200552646755e-05,1.6412387941063105e-05,1.5885983147632703e-05,9.988866450686614e-06,9.704057505350907e-06,3.38910207214118e-05,6.584804297774346e-05,0.00011562547966231855,0.00010745203376822781,5.493476592478884e-05,5.258633921719065e-05,3.7298541826553785e-05,3.469685341519559e-05,1
1.671941929150054e-05,2.0117987264779617e-05,6.186717417415814e-05,5.045064142292276e-05,2.2783159151862884e-05,1.7642506814604385e-05,1.478210062579184e-05,1.707319598089172e-05,8.020125134113278e-11,1.280146433074858e-10,1.3689118015841486e-09,7.989750456509142e-10,1.5799485762107362e-10,1.0363395233427102e-10,8.345652329687763e-11,8.75781497649322e-11,8.955515135442114e-06,1.1314355629353615e-05,3.699880811031821e-05,2.826614663605413e-05,1.2569600535461484e-05,1.0180076244030347e-05,9.135454192150363e-06,9.358319815273049e-06,3.230093676815013e-05,3.9309133489461895e-05,0.00012446135831381875,9.832552693208623e-05,4.299765807962573e-05,3.481264637002381e-05,3.1879391100702745e-05,3.33548009367685e-05,1
1.812454503696608e-05,1.961522856050254e-05,3.991246424530454e-05,4.15839444432011e-05,5.0496276593564966e-05,0.00014674670968527003,2.3390971704885675e-05,1.590864137358563e-05,1.0741981015806837e-10,1.438011510590104e-10,6.054430012489597e-10,6.494205282659542e-10,8.696782140263455e-10,7.4487378217573815e-09,2.0382511154788645e-10,9.044671155787937e-11,1.0364352857659198e-05,1.199171176517391e-05,2.460575138557975e-05,2.548373065832305e-05,2.949030711990544e-05,8.63060705962065e-05,1.4276733223951705e-05,9.510347604471635e-06,3.4665918023582473e-05,4.069623806850125e-05,8.920830993823781e-05,8.951151038742379e-05,0.00010244806288602055,0.00028522740033688917,4.819202695115196e-05,3.2526670409882116e-05,1
2.2565250832302647e-05,2.626286349490336e-05,2.3188214521643758e-05,2.131370927144768e-05,2.4949565930148475e-05,4.4912629289937244e-05,2.8650869917527893e-05,2.454767469931396e-05,1.573029051685037e-10,2.078754868997249e-10,2.0005678454501727e-10,1.8322659354927513e-10,1.9194945029088277e-10,7.178671112621623e-10,2.343510310710646e-10,2.234716910841909e-10,1.2542045493798198e-05,1.4417887740571603e-05,1.414414311809016e-05,1.3536121806088889e-05,1.3854582284965606e-05,2.6793042217377298e-05,1.5308528050438573e-05,1.4948969565966442e-05,4.3419972640219456e-05,4.8939808481532664e-05,4.832421340629334e-05,4.645690834473381e-05,4.610807113543156e-05,8.967168262654011e-05,5.608071135430995e-05,4.9904240766074655e-05,1
2.0110104853066387e-05,2.178273876740367e-05,1.8443636079817337e-05,2.003358237458837e-05,3.3584587396376076e-05,5.354055126740401e-05,2.2914210297321855e-05,2.328481623312809e-05,1.2446951193547545e-10,1.6830863825850466e-10,1.278698781880361e-10,1.458501183456033e-10,2.5987415529178486e-10,7.638918066134553e-10,2.120586260372956e-10,1.8290486620761056e-10,1.1156590515720986e-05,1.2973381912920958e-05,1.1307956410777153e-05,1.2076842234028037e-05,1.6120612745543664e-05,2.7638592703201357e-05,1.4562232865783172e-05,1.352423255521771e-05,3.929768041237172e-05,4.4149484536083e-05,3.8408505154639624e-05,4.184922680412449e-05,5.9961340206186245e-05,0.00010929123711340231,4.720360824742308e-05,4.608247422680493e-05,1
1.558520010368147e-05,1.762385326207086e-05,1.910012180984621e-05,1.8057645794141436e-05,1.7287369463893726e-05,5.6165577905029056e-05,2.252912463882424e-05,1.683365959077624e-05,7.448240733779817e-11,1.0542072764099233e-10,1.0444032579570456e-10,9.97469359279188e-11,9.415730989996624e-11,8.236168964356902e-10,1.6477353762324563e-10,1.0208272754024064e-10,8.630319075086284e-06,1.026745964886117e-05,1.0219604972586002e-05,9.987338781072703e-06,9.703468962178745e-06,2.869872639048099e-05,1.2836414515870295e-05,1.0103599731790677e-05,3.124842370744006e-05,3.4861286254728645e-05,3.6847414880201484e-05,3.450189155107179e-05,3.425598991172767e-05,0.00010384615384615224,4.3297604035308624e-05,3.302648171500619e-05,1
1.5346320446659122e-05,1.7676466538049744e-05,2.386244367334975e-05,2.6493520304862687e-05,4.192931167299588e-05,3.06794292687253e-05,1.5966522370457155e-05,1.5580104847670764e-05,7.73125395518905e-11,1.0265498117620644e-10,1.6381680576619568e-10,1.9368391005251805e-10,4.501928660315349e-10,2.6795296322584634e-10,7.723813420131691e-11,8.484536023467047e-11,8.792754946652983e-06,1.013187944935225e-05,1.279909394317409e-05,1.391703668359461e-05,2.1217748844576677e-05,1.6369268866563537e-05,8.788522867997608e-06,9.211154120666447e-06,3.076762402088734e-05,3.512271540469985e-05,4.491383812010538e-05,4.5900783289818204e-05,6.609399477806926e-05,5.172845953002736e-05,3.072062663185346e-05,3.025065274151399e-05,1
2.043918302597648e-05,2.4755403529645038e-05,3.637445964703543e-05,1.8782153480071284e-05,1.961306761848093e-05,2.670390640491756e-05,2.021068808249048e-05,2.4548443386872803e-05,1.442054193728701e-10,2.1670387216919064e-10,4.3256553616039947e-10,1.3863080466333344e-10,1.553308413353901e-10,2.946480082267092e-10,1.3515042143056788e-10,2.2400492522566332e-10,1.20085560902579e-05,1.4720865197711397e-05,2.0798209926827823e-05,1.1774158342035894e-05,1.246317942322063e-05,1.7165314102186107e-05,1.1625421344216642e-05,1.4966794086432249e-05,4.180487804878005e-05,5.02682926829269e-05,6.856097560975614e-05,3.853658536585312e-05,4.0536585365853066e-05,5.402439024390192e-05,3.973170731707281e-05,4.8219512195121575e-05,1
2.2892105534616284e-05,4.139731005752839e-05,5.955717357667083e-05,3.057161039476308e-05,7.225337829795599e-05,6.33422511406461e-05,2.5763116841896652e-05,1.7514172584804668e-05,1.4907788429148869e-10,5.825859741076649e-10,1.2394905992980177e-09,3.104630923478918e-10,1.6673120269099827e-09,1.4258076799946536e-09,2.1994060109347407e-10,1.302982881522137e-10,1.220974546382883e-05,2.413681781237255e-05,3.520639997639659e-05,1.7619962892920398e-05,4.083273229787572e-05,3.775986864376853e-05,1.4830394502287324e-05,1.1414827556832109e-05,4.541408450704252e-05,8.384788732394289e-05,0.00011986478873239181,5.864788732394404e-05,0.00013397746478872923,0.00012390422535210935,5.3222535211267964e-05,3.711549295774671e-05,1
1.909138775510202e-05,2.475318367346929e-05,2.644330102040809e-05,1.5430561224489766e-05,2.087216326530608e-05,2.6494499999999802e-05,2.2883158163265234e-05,2.152434183673461e-05,1.19072329534006e-10,1.913522069654031e-10,2.490922488947417e-10,7.830854230270716e-11,1.316234587820929e-10,2.2091504252089046e-10,1.912655128194136e-10,1.5090311812057798e-10,1.0912026829787673e-05,1.3833011492997578e-05,1.5782656585465633e-05,8.849211394395952e-06,1.147272673700951e-05,1.4863211043408165e-05,1.3829877541735993e-05,1.2284263027165203e-05,3.833571428571395e-05,4.915714285714196e-05,5.592857142857054e-05,3.171428571428572e-05,4.1635714285713636e-05,5.183571428571337e-05,5.2242857142856386e-05,4.5492857142856635e-05,1
