mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,std1,std2,std3,std4,std5,std6,std7,std8,RMS1,RMS2,RMS3,RMS4,RMS5,RMS6,RMS7,RMS8,mav11,mav12,mav13,mav14,mav15,mav16,mav17,mav18,target
3.5952964818994965e-05,5.3491969548212914e-05,6.614283080900108e-05,0.00010066646006927657,3.914950932343558e-05,3.143226912156536e-05,2.716267668450028e-05,3.1221621386481784e-05,3.294660855513367e-05,4.816459024990688e-05,5.8255716786705515e-05,8.608580789310892e-05,2.9629429432243573e-05,2.110110404012969e-05,2.0258244076293927e-05,2.361078015730929e-05,0.005996079120474893,0.007313820448179796,0.008132824282437256,0.010033267666581839,0.006256956874027148,0.005606448886912763,0.0052117824862997,0.005587631106871836,3.5952964818994965e-05,5.3491969548212914e-05,6.614283080900108e-05,0.00010066646006927657,3.914950932343558e-05,3.143226912156536e-05,2.716267668450028e-05,3.1221621386481784e-05,1
2.684177341384135e-05,3.376611656861064e-05,4.920181566017468e-05,9.179041514930224e-05,0.00025355213988918085,3.809714560337822e-05,2.69668429257637e-05,2.7706211453841892e-05,1.9165454087930872e-05,2.553636985336849e-05,4.088580271701451e-05,8.64866730574841e-05,0.00024336711058352522,2.9924170350240712e-05,2.053962998536439e-05,2.0538219913839386e-05,0.005180904690673372,0.005810861947130618,0.007014400591652482,0.009580731451684794,0.015923320630106676,0.006172288522369821,0.005192960901620933,0.005263669010665649,2.684177341384135e-05,3.376611656861064e-05,4.920181566017468e-05,9.179041514930224e-05,0.00025355213988918085,3.809714560337822e-05,2.69668429257637e-05,2.7706211453841892e-05,1
2.7312813075755428e-05,3.1716171528729445e-05,5.477872127885715e-05,0.00014339724691584313,0.00023574208654053176,4.0382854569943916e-05,3.007623365412075e-05,2.9140105127186547e-05,1.905511521139678e-05,2.528031777175077e-05,4.2170148251236466e-05,0.00011680614078870389,0.00024465931654409084,3.347329960704929e-05,2.057775443666805e-05,1.7628593811995087e-05,0.005226166192894695,0.005631711243372608,0.007401264843177628,0.011974858951814136,0.01535389483292535,0.006354750551354783,0.0054841803083159795,0.0053981575678361355,2.7312813075755428e-05,3.1716171528729445e-05,5.477872127885715e-05,0.00014339724691584313,0.00023574208654053176,4.0382854569943916e-05,3.007623365412075e-05,2.9140105127186547e-05,1
2.4558682121528472e-05,3.543085433340765e-05,4.3311810789436e-05,9.34073258980964e-05,6.271062039142588e-05,3.083151800939108e-05,2.7494655160099066e-05,2.7353760890338556e-05,1.8438520440585608e-05,2.914804280896981e-05,3.753593292917397e-05,7.929700050275815e-05,6.50131093001201e-05,2.1840423756352966e-05,1.614682582920913e-05,1.8126799520465274e-05,0.0049556717124450925,0.00595238224019658,0.006581170928447004,0.009664746551156756,0.007919003749931293,0.005552613619674169,0.0052435346055975515,0.00523008230244406,2.4558682121528472e-05,3.543085433340765e-05,4.3311810789436e-05,9.34073258980964e-05,6.271062039142588e-05,3.083151800939108e-05,2.7494655160099066e-05,2.7353760890338556e-05,1
2.752503205324538e-05,3.355089836967921e-05,7.621800565187862e-05,0.00014115558770249508,5.243160572986081e-05,3.078017435214246e-05,2.9809016666846897e-05,2.9993313799285878e-05,1.9241220603212934e-05,2.7607100732959204e-05,6.416099695378821e-05,0.00011880768138651857,4.91948156113129e-05,2.4190392544640277e-05,2.329131601094285e-05,2.036318000806272e-05,0.005246430410597798,0.00579231373197958,0.008730292415027038,0.011880891704855115,0.0072409671819350764,0.005547988315790009,0.005459763425904725,0.005476615177213557,2.752503205324538e-05,3.355089836967921e-05,7.621800565187862e-05,0.00014115558770249508,5.243160572986081e-05,3.078017435214246e-05,2.9809016666846897e-05,2.9993313799285878e-05,1
2.7790539461770105e-05,3.1819311914847495e-05,3.173595460038008e-05,3.126984417332836e-05,2.9327964013219944e-05,2.880365143760521e-05,2.7897078987953345e-05,2.774516151543282e-05,1.9989953746704187e-05,2.1986025098764835e-05,2.3386479854626015e-05,1.9756421874065143e-05,2.406026690855614e-05,1.8424381412817123e-05,1.9048801084962615e-05,2.2744002690264828e-05,0.005271673307572284,0.005640860919651139,0.005633467369247832,0.0055919445788856275,0.005415529892191524,0.00536690333782948,0.005281768547366814,0.005267367607774572,2.7790539461770105e-05,3.1819311914847495e-05,3.173595460038008e-05,3.126984417332836e-05,2.9327964013219944e-05,2.880365143760521e-05,2.7897078987953345e-05,2.774516151543282e-05,1
2.737625018730224e-05,3.248769458213361e-05,3.785071729755188e-05,4.8578255774801324e-05,3.674735599836085e-05,2.809813812797724e-05,2.617335246057934e-05,2.790130484253294e-05,1.9199117693585618e-05,2.4306835427038496e-05,2.5454640383447158e-05,5.4022213717616906e-05,2.68404809329618e-05,1.9323994999242454e-05,2.018717971044257e-05,2.0537613853158222e-05,0.005232231855270009,0.005699797766775029,0.006152293661517782,0.006969810311249606,0.006061959748988841,0.005300767692323183,0.005115989880812836,0.00528216857384663,2.737625018730224e-05,3.248769458213361e-05,3.785071729755188e-05,4.8578255774801324e-05,3.674735599836085e-05,2.809813812797724e-05,2.617335246057934e-05,2.790130484253294e-05,1
2.961672558826029e-05,2.8418787264039175e-05,3.4599066259761457e-05,3.0284886253764285e-05,3.305972794274869e-05,2.8679532889601696e-05,2.856959988221413e-05,2.924880909117417e-05,1.97728039900358e-05,2.1835048243872954e-05,2.4642702709591073e-05,2.6704650350958468e-05,3.0169879026602266e-05,1.957641378188131e-05,1.8331434704048787e-05,1.969540301615056e-05,0.005442125098549306,0.005330927430010577,0.005882097097104183,0.005503170563753616,0.0057497589464906,0.00535532752402705,0.005345053777298609,0.005408216812515394,2.961672558826029e-05,2.8418787264039175e-05,3.4599066259761457e-05,3.0284886253764285e-05,3.305972794274869e-05,2.8679532889601696e-05,2.856959988221413e-05,2.924880909117417e-05,1
2.8235139450234813e-05,3.2740109713394404e-05,4.853219375146757e-05,7.898510830738048e-05,4.257575775729107e-05,3.198088900599486e-05,2.635004283224856e-05,2.574946160942797e-05,2.0484645225869725e-05,2.449074714040845e-05,4.067599269316326e-05,7.418789968988477e-05,2.7865392593672945e-05,2.3678142907191942e-05,1.814907590390195e-05,1.6117907220580616e-05,0.0053136747595458654,0.005721897387527533,0.006966505131805156,0.008887356654674126,0.006525010172964566,0.005655164808031227,0.005133229279142766,0.0050743927330694424,2.8235139450234813e-05,3.2740109713394404e-05,4.853219375146757e-05,7.898510830738048e-05,4.257575775729107e-05,3.198088900599486e-05,2.635004283224856e-05,2.574946160942797e-05,1
2.82447636484234e-05,3.726823134744376e-05,6.419916922383034e-05,0.0001214500951199118,0.0001904813040714169,3.8501796696219057e-05,2.9089705537315595e-05,2.8450791815329067e-05,2.2124822648013614e-05,2.8943941920948086e-05,5.316322168998114e-05,0.00010509902171102902,0.0001751376245795969,2.9891812814279898e-05,1.9120770121060462e-05,1.9889717501389363e-05,0.005314580289018447,0.006104771195339246,0.00801243840686656,0.011020439878694126,0.013801496443191112,0.006204981603213587,0.005393487326147675,0.005333928366160261,2.82447636484234e-05,3.726823134744376e-05,6.419916922383034e-05,0.0001214500951199118,0.0001904813040714169,3.8501796696219057e-05,2.9089705537315595e-05,2.8450791815329067e-05,1
2.928472622057871e-05,4.3119047550989884e-05,7.947671421791816e-05,0.00012908163130450026,0.00016000748757105977,3.576802088375531e-05,2.9489311537963858e-05,3.1478751597982554e-05,2.1801309894355975e-05,3.34338301949707e-05,6.458654259954374e-05,0.0001051110692188533,0.00013136563097066419,2.445507732810017e-05,1.9115576653510555e-05,2.0923184969834218e-05,0.005411536401113709,0.006566509540919733,0.008914971352613432,0.01136140974107088,0.012649406609444563,0.005980637163693791,0.005430406203771856,0.005610592802724375,2.928472622057871e-05,4.3119047550989884e-05,7.947671421791816e-05,0.00012908163130450026,0.00016000748757105977,3.576802088375531e-05,2.9489311537963858e-05,3.1478751597982554e-05,1
2.7693398129525703e-05,4.302735805241662e-05,8.740592310857867e-05,0.0001301940204733155,0.00015840326613852525,3.907078505802398e-05,2.5685250704069828e-05,2.8903512247244667e-05,2.04605438237748e-05,3.635669291198956e-05,6.986598408936411e-05,9.348505981684887e-05,0.00011580489592012511,2.7756821769217727e-05,1.876959365808405e-05,1.9189170379559547e-05,0.005262451722298809,0.0065595242245468244,0.009349113493191676,0.01141025943935174,0.012585835933243578,0.006250662769500846,0.005068061829148282,0.005376198680038217,2.7693398129525703e-05,4.302735805241662e-05,8.740592310857867e-05,0.0001301940204733155,0.00015840326613852525,3.907078505802398e-05,2.5685250704069828e-05,2.8903512247244667e-05,1
3.2849687239832604e-05,4.3337288668151315e-05,7.929219812141836e-05,0.00010888090360661302,0.00017039719984771504,4.2271478047542363e-05,2.6819300842595276e-05,2.7432993434937318e-05,2.4909064759968338e-05,3.6631412790051654e-05,7.355137384071213e-05,8.793416095865901e-05,0.00013377216318805234,2.8565153064686043e-05,2.1769042047361125e-05,2.0355400297079837e-05,0.005731464667938955,0.006583106308434591,0.008904616674591801,0.010434601267255641,0.013053627842393663,0.006501651947585503,0.0051787354482146775,0.005237651519043369,3.2849687239832604e-05,4.3337288668151315e-05,7.929219812141836e-05,0.00010888090360661302,0.00017039719984771504,4.2271478047542363e-05,2.6819300842595276e-05,2.7432993434937318e-05,1
2.6145124682527813e-05,3.3933883594520897e-05,0.00010030174137572813,6.168522509880909e-05,2.7379961892320494e-05,2.909295035252161e-05,2.684331835302712e-05,3.0312468153320635e-05,2.0561352090109762e-05,2.38435782202483e-05,8.074181776881401e-05,4.4474251491733114e-05,2.2228349953879553e-05,2.2793650987043646e-05,2.0090496950452932e-05,2.0239123878216713e-05,0.005113230356880845,0.00582527970096895,0.01001507570494243,0.007853994213061854,0.005232586539400996,0.005393788126402594,0.005181053787891718,0.005505675994219115,2.6145124682527813e-05,3.3933883594520897e-05,0.00010030174137572813,6.168522509880909e-05,2.7379961892320494e-05,2.909295035252161e-05,2.684331835302712e-05,3.0312468153320635e-05,1
2.8869977165613396e-05,4.974340461119124e-05,8.480223004945439e-05,8.24437653665341e-05,4.417354100204251e-05,4.201508157867281e-05,3.224876818094992e-05,3.02154368400944e-05,2.0798811252581842e-05,4.0038114275185775e-05,8.910490654794277e-05,6.615173758641081e-05,3.3965766534214416e-05,3.9184261698990165e-05,2.4429073543299393e-05,1.8436519250777285e-05,0.005373078927915855,0.007052900439619947,0.009208812629728894,0.00907985491990561,0.006646317852919954,0.0064819041630274675,0.005678799889144706,0.005496856996511225,2.8869977165613396e-05,4.974340461119124e-05,8.480223004945439e-05,8.24437653665341e-05,4.417354100204251e-05,4.201508157867281e-05,3.224876818094992e-05,3.02154368400944e-05,1
2.7902175786273848e-05,3.141059984020795e-05,9.549675544501223e-05,7.535669294324777e-05,3.627656252063882e-05,2.9283755224920298e-05,2.8102174883093832e-05,2.8858181699206188e-05,1.901008989859995e-05,2.5359197944523944e-05,9.489194197646997e-05,6.767036190026858e-05,2.6749123529503532e-05,2.2451473501651556e-05,2.0233882911402163e-05,2.039571203882363e-05,0.005282251015076228,0.005604516021942301,0.009772244135561301,0.008680823287180069,0.006023002782718834,0.005411446685029827,0.00530114844944884,0.0053719811707791925,2.7902175786273848e-05,3.141059984020795e-05,9.549675544501223e-05,7.535669294324777e-05,3.627656252063882e-05,2.9283755224920298e-05,2.8102174883093832e-05,2.8858181699206188e-05,1
3.0474669431302004e-05,3.408451212508067e-05,6.762393018142311e-05,6.811842583212146e-05,7.835983896754531e-05,0.00021010198671431797,3.856381652401716e-05,2.877901133496242e-05,2.134370976976714e-05,2.778806056854884e-05,8.833486146622598e-05,5.302705888585224e-05,6.015114970000485e-05,0.0001911644551493345,3.02835899343828e-05,2.0732762969786655e-05,0.005520386710304089,0.0058381942520852005,0.00822337705455752,0.00825338874839429,0.008852109294826025,0.014494895195009792,0.006209977175804848,0.005364607286182505,3.0474669431302004e-05,3.408451212508067e-05,6.762393018142311e-05,6.811842583212146e-05,7.835983896754531e-05,0.00021010198671431797,3.856381652401716e-05,2.877901133496242e-05,1
3.710766181176379e-05,4.156093763380306e-05,4.130492030963356e-05,3.7600094205584054e-05,3.7053607109908955e-05,7.096075536569732e-05,4.614133110635804e-05,3.882078005516263e-05,2.8600143588093517e-05,3.241236258751225e-05,3.321418017957395e-05,2.9845824695451533e-05,2.8169842024494557e-05,7.062822886149607e-05,3.99526678163103e-05,3.3999581231997276e-05,0.0060916058483591815,0.0064467773060501365,0.006426890407470284,0.006131891568315935,0.006087167412673069,0.00842382071068095,0.006792741059863687,0.006230632396086503,3.710766181176379e-05,4.156093763380306e-05,4.130492030963356e-05,3.7600094205584054e-05,3.7053607109908955e-05,7.096075536569732e-05,4.614133110635804e-05,3.882078005516263e-05,1
3.2092918383213557e-05,3.608702321269165e-05,3.366705397510087e-05,3.460251611108548e-05,4.9691951595932473e-05,8.71465139119074e-05,3.806166850486037e-05,3.785338091266616e-05,2.444029228237482e-05,2.450006702197077e-05,2.581754810026045e-05,2.5167576076517382e-05,4.380053009265668e-05,8.58506728216954e-05,3.2565549453356996e-05,2.221345297816151e-05,0.005665061198540891,0.0060072475571339365,0.005802331770512685,0.005882390339911615,0.007049251846538927,0.00933522971928958,0.006169413951491695,0.006152510131049453,3.2092918383213557e-05,3.608702321269165e-05,3.366705397510087e-05,3.460251611108548e-05,4.9691951595932473e-05,8.71465139119074e-05,3.806166850486037e-05,3.785338091266616e-05,1
2.7785429510421704e-05,3.10657420625199e-05,3.323678085163173e-05,2.9014303756319712e-05,2.9357361030629766e-05,8.082810557493675e-05,3.4858707030978365e-05,2.7780457665866473e-05,1.8686738894022807e-05,2.25346619556753e-05,2.438176915730292e-05,2.2724970423551495e-05,2.0018592081016255e-05,7.069726226888114e-05,2.7976480057507494e-05,2.1730628580974405e-05,0.005271188624060204,0.005573665047571472,0.005765134937851128,0.00538649271384634,0.005418243352843222,0.008990445237858732,0.005904126271598395,0.005270716997322705,2.7785429510421704e-05,3.10657420625199e-05,3.323678085163173e-05,2.9014303756319712e-05,2.9357361030629766e-05,8.082810557493675e-05,3.4858707030978365e-05,2.7780457665866473e-05,1
2.709906385854127e-05,3.0155675364251454e-05,3.7512316065858784e-05,3.6063906804937885e-05,5.604305185368815e-05,4.449846532058279e-05,2.7171655528355737e-05,2.6154002496805606e-05,2.0521820355516633e-05,2.3584085786939967e-05,2.5534719322012233e-05,3.497034481233924e-05,9.840389830647199e-05,5.3669969403047605e-05,1.7827969996834408e-05,2.1289040810404713e-05,0.0052056761192511075,0.005491418338120987,0.006124729876970803,0.006005323205701579,0.007486190743875563,0.006670717001985828,0.005212643813685694,0.005114098405076461,2.709906385854127e-05,3.0155675364251454e-05,3.7512316065858784e-05,3.6063906804937885e-05,5.604305185368815e-05,4.449846532058279e-05,2.7171655528355737e-05,2.6154002496805606e-05,1
3.3809959455412066e-05,3.9068641196507916e-05,5.057081235021399e-05,3.2093894019900244e-05,3.33882025561767e-05,4.223907740041575e-05,3.265127887245814e-05,4.037392745224393e-05,2.3705351133779917e-05,2.7646774488817205e-05,3.914212153078131e-05,2.099329226632216e-05,2.9023668026831324e-05,4.270035106054642e-05,2.894476768080798e-05,2.9556145203049142e-05,0.005814633217616745,0.006250491276412432,0.007111315795984172,0.0056651473078729595,0.005778252552128256,0.006499159745722192,0.0057141297563546925,0.006354048115354804,3.3809959455412066e-05,3.9068641196507916e-05,5.057081235021399e-05,3.2093894019900244e-05,3.33882025561767e-05,4.223907740041575e-05,3.265127887245814e-05,4.037392745224393e-05,1
3.774261362750739e-05,6.428624604209588e-05,8.999383911927419e-05,4.7602452184928643e-05,0.00010084015477098466,9.534991650271779e-05,4.2834068530407854e-05,3.239220848735598e-05,3.23086473316503e-05,5.043770973380456e-05,7.807216482786885e-05,3.843639616788097e-05,8.977873176226093e-05,8.638514741461358e-05,3.168455236178827e-05,2.8603191180165117e-05,0.0061435017398473474,0.00801787041814071,0.009486508268023287,0.006899453035199866,0.010041919874754262,0.009764728183760047,0.006544774138991189,0.0056914153325298604,3.774261362750739e-05,6.428624604209588e-05,8.999383911927419e-05,4.7602452184928643e-05,0.00010084015477098466,9.534991650271779e-05,4.2834068530407854e-05,3.239220848735598e-05,1
3.261058292659659e-05,3.95345437272777e-05,4.502902163024761e-05,2.763811766669012e-05,3.4271588673133796e-05,4.350208809643536e-05,4.038987478808797e-05,3.7182693662393744e-05,2.6363951099380227e-05,2.8332594290538217e-05,3.7517566137739695e-05,2.0388228370500447e-05,2.8903311073707206e-05,5.129997254811188e-05,3.8015467286928954e-05,3.499095609601337e-05,0.005710567653622238,0.006287650095805085,0.006710366728446934,0.005257196749855394,0.0058541941096220745,0.006595611275419084,0.006355302887202778,0.006097761364828386,3.261058292659659e-05,3.95345437272777e-05,4.502902163024761e-05,2.763811766669012e-05,3.4271588673133796e-05,4.350208809643536e-05,4.038987478808797e-05,3.7182693662393744e-05,1
3.200503073486352e-05,4.7075244008901835e-05,6.238495071020782e-05,3.165635170167733e-05,3.6228498949514984e-05,4.9232309640113346e-05,2.6939273560269283e-05,3.6164157431741595e-05,2.2229973803332222e-05,4.3063364939383364e-05,6.229267180242279e-05,2.6924147603223818e-05,3.253890269847864e-05,5.405077597056792e-05,2.145693115200955e-05,2.7347734914012578e-05,0.005657298890359561,0.006861140139138818,0.007898414442798492,0.005626397755373978,0.0060190114594935755,0.007016573924652497,0.005190305728978716,0.00601366422672081,3.200503073486352e-05,4.7075244008901835e-05,6.238495071020782e-05,3.165635170167733e-05,3.6228498949514984e-05,4.9232309640113346e-05,2.6939273560269283e-05,3.6164157431741595e-05,1
